

移动超清,#genre#
军旅剧场,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzckkyOGUyS2ZVTlM5TFBjVGhNYXpTSml1Vit5WCsraFpnWG9xdmg5dng0aw%3D%3D#https://fenghuang.tv12.xyz/118.m3u8#http://39.135.32.24:6610/PLTV/77777777/224/3221225727/index.m3u8?servicetype=1&IASHttpSessionId=OTT
家庭剧场,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzckkyOGUyS2ZVTlM5TFBjVGhNYXpTTDZWMjdXZjQ3UE85MktseUh3Z2ZqMg%3D%3D#https://fenghuang.tv12.xyz/119.m3u8#http://39.135.32.24:6610/PLTV/77777777/224/3221225743/index.m3u8?servicetype=1&IASHttpSessionId=OTT
超级电视剧,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzckkyOGUyS2ZVTlM5TFBjVGhNYXpTSVlwbnNaRnJ3dEo2ZzBXajZRK1J2Uw%3D%3D
超级电影,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzckkyOGUyS2ZVTlM5TFBjVGhNYXpTS0ZVOWNuNWN5Y1FEcTlTSHpXa05OTA%3D%3D
超级体育,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzckkyOGUyS2ZVTlM5TFBjVGhNYXpTTEtlTFNKR2xzcHY1RDZIcWNVVDdENg%3D%3D
超级综艺,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzckkyOGUyS2ZVTlM5TFBjVGhNYXpTSkc3eEVGSmVibk9hNjZXMEg1UEJ5ZA%3D%3D
精品记录,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzckkyOGUyS2ZVTlM5TFBjVGhNYXpTTHBWOElON25HaEc4aStaL0oyS0R6SQ%3D%3D#https://fenghuang.tv12.xyz/129.m3u8#http://39.135.32.24:6610/PLTV/77777777/224/3221225681/index.m3u8?servicetype=1&IASHttpSessionId=OTT
精品体育,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzckkyOGUyS2ZVTlM5TFBjVGhNYXpTTHVqY1FvY29qRG5JcHdaL0s3VjlQUQ%3D%3D#https://fenghuang.tv12.xyz/131.m3u8#http://39.135.32.24:6610/PLTV/77777777/224/3221225724/index.m3u8?servicetype=1&IASHttpSessionId=OTT
金牌综艺,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzcndydi9McUtHVEJwZFRNOFBSdGgrTGI4NGI2M1ZsbjhkTnovNmR3cXBMRQ%3D%3D#https://fenghuang.tv12.xyz/126.m3u8#http://39.135.32.24:6610/PLTV/77777777/224/3221225755/index.m3u8?servicetype=1&IASHttpSessionId=OTT
军事评论,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzcndydi9McUtHVEJwZFRNOFBSdGgrSTJyN2tuWFR3UVFPZ3RrT1VuNlRBSw%3D%3D#https://fenghuang.tv12.xyz/127.m3u8
农业致富,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzcndydi9McUtHVEJwZFRNOFBSdGgrS2xwdHA3YjdYZ09CQjFKNGNmclZnTA%3D%3D#https://fenghuang.tv12.xyz/128.m3u8#http://39.135.32.24:6610/PLTV/77777777/224/3221225687/index.m3u8?servicetype=1&IASHttpSessionId=OTT
怡伴健康,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzcndydi9McUtHVEJwZFRNOFBSdGgrSnVqc1hYblVkTWkvak1YWWgrVkdKbQ%3D%3D
潮妈辣妹,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzcndydi9McUtHVEJwZFRNOFBSdGgrSnQ0UVozZE0vYTVsN2Z6ZDlGZVd4WQ%3D%3D
武博世界,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzcndydi9McUtHVEJwZFRNOFBSdGgrSzU3NFlvc3MvV1ZnU0JOMy9SOHo4Qw%3D%3D#http://39.135.32.24:6610/PLTV/77777777/224/3221225758/index.m3u8?servicetype=1&IASHttpSessionId=OTT
中国功夫,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzcndydi9McUtHVEJwZFRNOFBSdGgrS2tvQ0FxOUlaMTdyWTFacTR6empoOA%3D%3D#https://fenghuang.tv12.xyz/125.m3u8#http://39.135.32.24:6610/PLTV/77777777/224/3221225690/index.m3u8?servicetype=1&IASHttpSessionId=OTT
精品综艺,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzcndydi9McUtHVEJwZFRNOFBSdGgrTE1uS1BJaGkwclV0bHlBcFNlN2lodw%3D%3D
热播精选,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzcndydi9McUtHVEJwZFRNOFBSdGgrTHcwME0zY0YxVVEvZXZ5VG5ZaEVDag%3D%3D#http://39.135.32.24:6610/PLTV/77777777/224/3221225763/index.m3u8?servicetype=1&IASHttpSessionId=OTT
黑莓电影,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzcndydi9McUtHVEJwZFRNOFBSdGgrS2lJUHlzQWdjRDhTUDJKOEo3bXFONw%3D%3D#https://fenghuang.tv12.xyz/108.m3u8
黑莓动画,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzczM4eTl6VGY2KzkzVUlKYnhLYUFzWGw5V2loVU9peGNxbDh3QXh1Q2tocA%3D%3D
哒啵赛事,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzczM4eTl6VGY2KzkzVUlKYnhLYUFzVkpUc3lENFR5elpLenR2UVdMbHNFRw%3D%3D
炫舞未来,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzczM4eTl6VGY2KzkzVUlKYnhLYUFzWDAxR1hHYjJMeC8rRTkxMGIxTWg1bg%3D%3D
精彩足球,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzczM4eTl6VGY2KzkzVUlKYnhLYUFzVnJCcnJvd25JaGRrTW1xK3VTZ3Znaw%3D%3D
精彩体育,https://feiyang.wangdu.site/decrypt_m3u.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzczM4eTl6VGY2KzkzVUlKYnhLYUFzVnNQM1Q5UmJwaXJmazVHWFkwVFVyUg%3D%3D
第一剧场,https://cqcb.iptv.darwinchow.com/diyijuchangHD#http://120.196.235.42:9901/tsfile/live/1093_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,https://cqcb.iptv.darwinchow.com/hjjcHD#http://120.196.235.42:9901/tsfile/live/1098_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,https://cqcb.iptv.darwinchow.com/fyjcHD#http://120.196.235.42:9901/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,https://cqcb.iptv.darwinchow.com/fyzqHD#http://120.196.235.42:9901/tsfile/live/1094_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,https://cqcb.iptv.darwinchow.com/fyyyHD#http://120.196.235.42:9901/tsfile/live/1096_1.m3u8?key=txiptv&playlive=1&authid=0
兵器科技,https://cqcb.iptv.darwinchow.com/bqkjHD
央视台球,https://cqcb.iptv.darwinchow.com/ystqHD
高尔夫网球,https://cqcb.iptv.darwinchow.com/golfHD
央视文化,https://cqcb.iptv.darwinchow.com/yswhHD
女性时尚,https://cqcb.iptv.darwinchow.com/nvxing
欢笑剧场,https://cqcb.iptv.darwinchow.com/hxjc_4K#http://111.8.242.100:4085/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
都市剧场,https://cqcb.iptv.darwinchow.com/dsjcHD
魅力足球,https://cqcb.iptv.darwinchow.com/mlzqHD
动漫秀场,https://cqcb.iptv.darwinchow.com/dmxcHD
游戏风云,https://cqcb.iptv.darwinchow.com/yxfyHD
生活时尚,https://cqcb.iptv.darwinchow.com/shenghuo
法治天地,https://cqcb.iptv.darwinchow.com/fazhi
金色学堂,https://cqcb.iptv.darwinchow.com/jinse
求索纪录,https://cqcb.iptv.darwinchow.com/qsjlHD
重温经典,https://cqcb.iptv.darwinchow.com/cwjdHD
纪实科教,https://cqcb.iptv.darwinchow.com/bjayjssd
中华特产,https://cqcb.iptv.darwinchow.com/techan
生态环境,https://cqcb.iptv.darwinchow.com/shengtai
四海钓鱼,https://cqcb.iptv.darwinchow.com/diaoyu
车迷频道,https://cqcb.iptv.darwinchow.com/doxtv
环球奇观,https://cqcb.iptv.darwinchow.com/car
环球旅游,https://cqcb.iptv.darwinchow.com/huanqiulvyou
优优宝贝,https://cqcb.iptv.darwinchow.com/youxi
东方财经,https://cqcb.iptv.darwinchow.com/dfcj
新动漫,https://cqcb.iptv.darwinchow.com/dongman
书画频道,https://cqcb.iptv.darwinchow.com/shuhua
中国天气,https://cqcb.iptv.darwinchow.com/tianqisd
证券服务,https://cqcb.iptv.darwinchow.com/jiazheng
收藏天下,https://cqcb.iptv.darwinchow.com/soucang
国学频道,https://cqcb.iptv.darwinchow.com/guoxue
快乐垂钓,https://cqcb.iptv.darwinchow.com/klcdHD
先锋乒羽,https://cqcb.iptv.darwinchow.com/xianfeng
财富天下,https://cqcb.iptv.darwinchow.com/caifu
天元围棋,https://cqcb.iptv.darwinchow.com/weiqi
家有购物,https://cqcb.iptv.darwinchow.com/jygw
聚鲨环球,https://cqcb.iptv.darwinchow.com/jusha
中学生,https://cqcb.iptv.darwinchow.com/qicai
老故事,https://cqcb.iptv.darwinchow.com/gushi
发现之旅,https://cqcb.iptv.darwinchow.com/faxian
精彩竞技,https://fenghuang.tv12.xyz/112.m3u8
精彩篮球,https://fenghuang.tv12.xyz/113.m3u8
精彩青少,https://fenghuang.tv12.xyz/114.m3u8
惊悚悬疑,https://fenghuang.tv12.xyz/120.m3u8#http://39.135.32.24:6610/PLTV/77777777/224/3221225746/index.m3u8?servicetype=1&IASHttpSessionId=OTT
明星大片,https://fenghuang.tv12.xyz/122.m3u8
精品萌宠,https://fenghuang.tv12.xyz/107.m3u8
世界地理,http://120.196.235.42:9901/tsfile/live/1095_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰卫视,http://120.196.235.42:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
TVB星河,http://120.196.235.42:9901/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://120.196.235.42:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
野外生存,http://120.196.235.42:9901/tsfile/live/1110_1.m3u8?key=txiptv&playlive=1&authid=0
魅力时尚,http://120.196.235.42:9901/tsfile/live/1090_1.m3u8?key=txiptv&playlive=1&authid=0
1905國內電影A,http://xxwx.yoesun.com/xxw/1905电影网.php?id=1905a1905电影网.B
1905电影网A,http://120.76.248.139/live/lunbo/ssdy.m3u8#https://tv.666150.xyz/1905.php
01,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c57_fast_738_720P_t10/c57_fast_738_720P_t10.m3u8?d
新片放映厅,http://49.235.65.250:6868/migu/619495952.m3u8?migutoken=8fb7f1aa0655059f1896b655d206ea5a4927ee760c5ac821a306a31a8c8d3640f8213111ff40996917de721687b034f93f6fde086862c14ee5d5e7d9f896f44196287d001f4121c9c4ea635e171c
少儿体育,http://110.40.33.162:99/zbtv/aikan.php?id=hzse
热播剧,http://110.40.33.162:99/zbtv/aikan.php?id=rbj
高清大片,http://110.40.33.162:99/zbtv/aikan.php?id=gqdp
爱情戏剧,http://39.135.32.24:6610/PLTV/77777777/224/3221225698/index.m3u8?servicetype=1&IASHttpSessionId=OTT
精品综合,http://39.135.32.24:6610/PLTV/77777777/224/3221225733/index.m3u8?servicetype=1&IASHttpSessionId=OTT

经典剧场,#genre#
1寻秦记,http://aiony.top:35455/huya/29465848#http://aiony.top:35455/huya/29633850
2西游记2,http://aiony.top:35455/huya/29465859
3扫黄先锋,http://aiony.top:35455/huya/29465855
4楚汉骄雄,http://aiony.top:35455/huya/29465854
5陀枪师姐,http://aiony.top:35455/huya/29465857
6法证先锋4,http://aiony.top:35455/huya/29465861
7刑事侦缉档案,http://aiony.top:35455/huya/29465856
8笑看风云,http://aiony.top:35455/huya/29465858
9大唐双龙传,http://aiony.top:35455/huya/29465850
10洗冤录,http://aiony.top:35455/huya/29465851
11金枝欲孽,http://aiony.top:35455/huya/29465847
12野蛮奶奶,http://aiony.top:35455/huya/23863796
13创世纪,http://aiony.top:35455/huya/29465852
14封神榜,http://aiony.top:35455/huya/29465849
15妙手仁心,http://aiony.top:35455/huya/29465853
16活佛济公3,http://aiony.top:35455/huya/23903123
三国演义,http://120.24.172.11:50001/huya/11602081#http://aiony.top:35455/huya/11602081
新水浒传,http://120.24.172.11:50001/huya/11342384
纪晓岚,http://120.24.172.11:50001/huya/11342396#http://aiony.top:35455/huya/11342396
庆余年,http://120.24.172.11:50001/huya/11352960#http://aiony.top:35455/huya/11352960
雍正王朝,http://120.24.172.11:50001/huya/11342439#http://aiony.top:35455/huya/11342439
士兵突击,http://120.24.172.11:50001/huya/11342430#http://aiony.top:35455/huya/11342430
爱情公寓,http://120.24.172.11:50001/huya/11336726#http://aiony.top:35455/huya/11336726
陈翔六点半,http://120.24.172.11:50001/huya/11274154#http://aiony.top:35455/huya/11274154
鬼吹灯合集,http://120.24.172.11:50001/huya/11352871
十大奇冤,http://120.24.172.11:50001/huya/11352899
新三国,http://aiony.top:35455/huya/11352944
新水浒,http://aiony.top:35455/huya/11342384
武林外传,http://aiony.top:35455/huya/21059598
地下交通站,http://aiony.top:35455/huya/11342433
邻里一家亲,http://aiony.top:35455/huya/11342426
陈情令,http://aiony.top:35455/huya/29465862
动画片,http://aiony.top:35455/huya/23749096
动画片2,http://aiony.top:35455/huya/23865080
寻秦记,http://aiony.top:35455/huya/23864973
洗冤录,http://aiony.top:35455/huya/23903130
创世纪,http://aiony.top:35455/huya/23749083
大时代,http://aiony.top:35455/huya/23865161
柳舟计,http://aiony.top:35455/huya/23860039
猫和老鼠,http://aiony.top:35455/huya/11352879
永夜星河,http://aiony.top:35455/huya/23734169
亮剑,http://aiony.top:35455/huya/30080238
雪豹,http://aiony.top:35455/huya/29580970
粤剧白蛇传情,http://aiony.top:35455/huya/19743437
甄嬛传电视剧,http://aiony.top:35455/huya/30145009
芈月传电视剧,http://aiony.top:35455/huya/11352975
延禧攻略轮播,http://aiony.top:35455/huya/26355864
与凤行电视剧,http://aiony.top:35455/huya/26355866
科幻梦工场播,http://aiony.top:35455/huya/15152155
敢死队系列,http://120.24.172.11:50001/huya/29633850
西游记2,http://120.24.172.11:50001/huya/29465859#http://120.24.172.11:50001/huya/23735126
扫黄先锋,http://120.24.172.11:50001/huya/29465855
楚汉骄雄,http://120.24.172.11:50001/huya/29465854#http://120.24.172.11:50001/huya/23740156
陀枪师姐,http://120.24.172.11:50001/huya/29465857
法证先锋4,http://120.24.172.11:50001/huya/29465861
刑事侦缉档案,http://120.24.172.11:50001/huya/29465856
笑看风云,http://120.24.172.11:50001/huya/29465858
大唐双龙传,http://120.24.172.11:50001/huya/29465850
金枝欲孽,http://120.24.172.11:50001/huya/29465847
野蛮奶奶,http://120.24.172.11:50001/huya/23863796
妙手仁心,http://120.24.172.11:50001/huya/29465853
鹿鼎记98,http://120.24.172.11:50001/huya/26355806
小李飞刀,http://120.24.172.11:50001/huya/11342417
水月洞天,http://120.24.172.11:50001/huya/21059567
绝代双娇,http://120.24.172.11:50001/huya/29465867
风云雄霸天下,http://120.24.172.11:50001/huya/21059612
如懿传,http://120.24.172.11:50001/huya/29465868
王子变青蛙,http://120.24.172.11:50001/huya/11601964
玫瑰的故事,http://120.24.172.11:50001/huya/23865142
漫长的季节,http://120.24.172.11:50001/huya/11342393
乌龙院闯情关,http://120.24.172.11:50001/huya/26355767
新楚留香,http://120.24.172.11:50001/huya/26355848#http://120.24.172.11:50001/huya/23863804
无心法师,http://120.24.172.11:50001/huya/30080233
征服,http://120.24.172.11:50001/huya/30311494
鬼吹灯之龙岭迷窟,http://120.24.172.11:50001/huya/29465863
鬼吹灯之云南虫谷,http://120.24.172.11:50001/huya/11352898
民兵葛二蛋,http://120.24.172.11:50001/huya/11602072
我的团长我的团,http://120.24.172.11:50001/huya/11352910
铁道游击队,http://120.24.172.11:50001/huya/11352936
铁梨花,http://120.24.172.11:50001/huya/11352912
康熙微服私访记,http://120.24.172.11:50001/huya/11342418
御赐小仵作,http://120.24.172.11:50001/huya/11352948
神探狄仁杰,http://120.24.172.11:50001/huya/11352958#http://120.24.172.11:50001/huya/11342425
问心,http://120.24.172.11:50001/huya/11352890
家有儿女,http://120.24.172.11:50001/huya/29774370#http://120.24.172.11:50001/huya/11352872
全职高手,http://120.24.172.11:50001/huya/11352901
炊事班的故事3,http://120.24.172.11:50001/huya/19524135
医馆笑传,http://120.24.172.11:50001/huya/11352891
神医喜来乐,http://120.24.172.11:50001/huya/11601978
大宋提刑官,http://120.24.172.11:50001/huya/26355856
鹊刀门传奇,http://120.24.172.11:50001/huya/29805872
白鹿原,http://120.24.172.11:50001/huya/11342416
长相思,http://120.24.172.11:50001/huya/11336593
你是我的荣耀,http://120.24.172.11:50001/huya/11352920
一代枭雄,http://120.24.172.11:50001/huya/11342398
星汉灿烂,http://120.24.172.11:50001/huya/11336591
将夜,http://120.24.172.11:50001/huya/11352885
父母爱情,http://120.24.172.11:50001/huya/11602071
大染坊,http://120.24.172.11:50001/huya/11602086
电视剧场1,http://120.24.172.11:50001/huya/21059563
电视剧场2,http://120.24.172.11:50001/huya/26355783
电视剧场3,http://120.24.172.11:50001/huya/21059630
电视剧场4,http://120.24.172.11:50001/huya/26355775
电视剧场5,http://120.24.172.11:50001/huya/11602088
雀刀门传奇,http://120.24.172.11:50001/huya/11352963
经典港剧,http://120.24.172.11:50001/huya/11352965
鬼吹灯,http://120.24.172.11:50001/huya/11352883
毛骗,http://120.24.172.11:50001/huya/26355791
鬼吹灯全集,http://120.24.172.11:50001/huya/29768105
贺岁喜剧,http://120.24.172.11:50001/huya/11601986
新白娘子传奇,http://120.24.172.11:50001/huya/26355768
86版西游记,http://120.24.172.11:50001/huya/26355861
经典宫斗剧,http://120.24.172.11:50001/huya/26355845
宝莲灯前传,http://120.24.172.11:50001/huya/21059557
万万没想到,http://120.24.172.11:50001/huya/26355850
盛世大唐,http://120.24.172.11:50001/huya/26355763
陆小凤,http://120.24.172.11:50001/huya/29808803
橘生淮南,http://120.24.172.11:50001/huya/29982670
古装剧集,http://120.24.172.11:50001/huya/11601979
胡斐(试播),http://120.24.172.11:50001/huya/26355765
西游记1,http://120.24.172.11:50001/huya/23728660
神雕侠侣,http://120.24.172.11:50001/huya/11352964
射雕英雄传,http://120.24.172.11:50001/huya/23824164
倚天屠龙记,http://120.24.172.11:50001/huya/11342403
笑傲江湖,http://120.24.172.11:50001/huya/26355790
康熙王朝,http://120.24.172.11:50001/huya/11352940
鬼吹灯之怒晴湘西,http://120.24.172.11:50001/huya/11602075
报告老板,http://120.24.172.11:50001/huya/26355835
斗罗大陆,http://120.24.172.11:50001/huya/11352906
中国功夫,http://120.24.172.11:50001/huya/11352941
花千骨,http://120.24.172.11:50001/huya/26355839
龙门镖局,http://120.24.172.11:50001/huya/11352874
朱元璋,http://120.24.172.11:50001/huya/29910845

咪咕体育,#genre#
咪咕直播1,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000005308&livemode=1&stbId=toShengfen&mode=1
咪咕直播2,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000005969&livemode=1&stbId=toShengfen&mode=1
咪咕直播3,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=toShengfen&mode=1
咪咕直播4,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=toShengfen&mode=1
咪咕直播5,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=toShengfen&mode=1
咪咕直播6,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=toShengfen&mode=1
咪咕直播7,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=toShengfen&mode=1
咪咕直播8,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=toShengfen&mode=1
咪咕直播9,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=toShengfen&mode=1
咪咕直播10,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=toShengfen&mode=1
咪咕直播11,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=toShengfen&mode=1
咪咕直播12,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=toShengfen&mode=1
咪咕直播13,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=toShengfen&mode=1
咪咕直播14,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=toShengfen&mode=1
咪咕直播15,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=toShengfen&mode=1
咪咕直播16,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=toShengfen&mode=1
咪咕直播17,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=toShengfen&mode=1
咪咕直播18,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=toShengfen&mode=1
咪咕直播19,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=toShengfen&mode=1
咪咕直播20,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=toShengfen&mode=1
咪咕直播21,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=toShengfen&mode=1
咪咕直播22,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=toShengfen&mode=1
咪咕直播23,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=toShengfen&mode=1
咪咕直播24,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=toShengfen&mode=1
咪咕直播25,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=toShengfen&mode=1
咪咕直播26,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=toShengfen&mode=1
咪咕直播27,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000017678&livemode=1&stbId=toShengfen&mode=1
咪咕直播28,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=toShengfen&mode=1
咪咕直播29,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=toShengfen&mode=1
咪咕直播30,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=toShengfen&mode=1
