抖音K歌,#genre#
阿坝若尔盖综合,http://8.138.7.223/tv/sc.php?id=ab_reg1
内江东兴新闻,http://8.138.7.223/tv/sc.php?id=nj_dx1
内江资中综合,http://8.138.7.223/tv/sc.php?id=nj_zz1
德阳广汉综合,http://8.138.7.223/tv/sc.php?id=dy_gh1
凉山甘洛综合,http://8.138.7.223/tv/sc.php?id=ls_gl1
凉山冕宁电视,http://8.138.7.223/tv/sc.php?id=ls_mn1
广安邻水综合,http://8.138.7.223/tv/sc.php?id=ga_ls1
广安武胜综合,http://8.138.7.223/tv/sc.php?id=ga_ws1
眉山丹棱综合,http://8.138.7.223/tv/sc.php?id=ms_dl1
遂宁蓬溪新闻综合,http://8.138.7.223/tv/sc.php?id=sn_px1
南充综合,http://8.138.7.223/tv/sc.php?id=nc1
南充科教生活,http://8.138.7.223/tv/sc.php?id=nc2

四川科教频道,webview://http://www.sctv-8.com.cn/_iframe/iframe_mp4.aspx?iid=637730502807234776
四川乡村频道,webview://https://scxc.sctv.com/html/c0111/2024/04/09/1777534112104497154_share.html
成都新闻综合,webview://https://www.cditv.cn/show/4845-563.html
成都经济资讯,webview://https://www.cditv.cn/show/4845-562.html
成都都市生活,webview://https://www.cditv.cn/show/4845-561.html
成都影视文艺,webview://https://www.cditv.cn/show/4845-560.html
成都公共,webview://https://www.cditv.cn/show/4845-559.html
成都少儿,webview://https://www.cditv.cn/show/4845-558.html
蓉城先锋,webview://https://www.cditv.cn/show/4845-592.html
简阳市广播电视台,webview://https://www.cditv.cn/show/4844-578.html
彭州广播电视台,webview://https://www.cditv.cn/show/4844-576.html
青白江融媒体中心,webview://https://www.cditv.cn/show/4844-584.html
浦江电视台,webview://https://www.cditv.cn/show/4844-571.html
大邑广播电视台,webview://https://www.cditv.cn/show/4844-572.html
金堂电视台,webview://https://www.cditv.cn/show/4844-573.html
邛崃电视台综合频道,webview://https://www.cditv.cn/show/4844-575.html
郫都区广播电视台,webview://https://www.cditv.cn/show/4844-580.html
双流区广播电视台,webview://https://www.cditv.cn/show/4844-581.html
温江电视台,webview://https://www.cditv.cn/show/4844-582.html
新都区广播电视台,webview://https://www.cditv.cn/show/4844-583.html
成华有线电视,webview://https://www.cditv.cn/show/4844-586.html
武侯电视,webview://https://www.cditv.cn/show/4844-587.html
金牛区有线电视台,webview://https://www.cditv.cn/show/4844-588.html
青羊区融媒体中心,webview://https://www.cditv.cn/show/4844-589.html
锦江电视,webview://https://www.cditv.cn/show/4844-590.html
高新电视台,webview://https://www.cditv.cn/show/4844-591.html
泸州新闻综合,webview://https://www.luzhoubs.com/lztv1/index.html
泸州科技教育,webview://https://www.luzhoubs.com/lztv3/index.html

绵阳1,webview://http://www.myntv.cn/html/zb/mytv1.asp
绵阳科教生活,webview://http://www.myntv.cn/html/zb/mytv2.asp
乐山1,webview://http://www.lstv.org.cn/cms/tv/28
乐山文旅生活,webview://http://www.lstv.org.cn/cms/tv/44
广安1,webview://https://www.gatv.com.cn/Tv/details?id=10
广安文旅乡村,webview://https://www.gatv.com.cn/Tv/details?id=9
遂宁综合,webview://http://www.snxw.com/wldst/xwzh/
遂宁文化生活,webview://http://www.snxw.com/wldst/gggyzb/
广元广播电视,webview://https://www.dzsm.com/live.asp
德阳1,webview://http://zb.scdytv.com/?name=xwpd
德阳文旅科教,webview://http://zb.scdytv.com/?name=ggpd
攀枝花1,webview://https://h5.pzhkai.com/front-cloudlive-manage-h5/index.html?id=536937329516896257
攀枝花文旅生活,webview://https://h5.pzhkai.com/front-cloudlive-manage-h5/index.html?id=536937486832656384
内江1,webview://https://www.scnj.tv/bencandy.php?fid=43&id=972
眉山综合,webview://https://www.scmstv.cn/web/folder88/folder89/folder91/
眉山文旅乡村,webview://https://www.scmstv.cn/web/folder88/folder89/folder92/
资阳,webview://https://www.zyrb.com.cn/#/bD074b747F
甘孜,webview://https://www.ganzitv.com/cms/tv/1027139
阿坝州1,webview://http://www.aba-news.com.cn/#/dashboard


🐼云南ID34,#genre#


耿马综合,http://8.138.7.223/tv/yn.php?id=gmzh
龙陵综合,http://8.138.7.223/tv/yn.php?id=llzh
隆阳综合,http://8.138.7.223/tv/yn.php?id=lyzh
玉溪新闻综合,http://8.138.7.223/tv/yn.php?id=yxzh
玉溪社会与法,http://8.138.7.223/tv/yn.php?id=yxsf

易门综合,https://zb-live.ynurl.com/yimen/3b75a2f9-7941-46b7-992d-a9796fbca5fe.m3u8
普洱电视台,https://zhibo.puerw.cn/puer/c752b300-602c-4083-8c5e-f6bb97b58f2d.m3u8
西双版纳综合,http://m3u8channel.xsbnrtv.cn/nmip-media/channellive/channel106885/playlist.m3u8
陇川综合,https://zb-live.ynurl.com/longchuan/58f88df3-605e-4c57-865c-8e8f85241ca1.m3u8

云南|QJTV巧家,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
麻栗坡台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
丘北新闻,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
麻栗坡台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv

云南|怒江新闻,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
文山电视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv

云南卫视,webview://https://www.yntv.cn/live.html
昆明教育电视台,webview://https://www.kmetv.com/fccommon/Home/detail?site_id=75&detail_type=7&cid=1
丽江广播电视,webview://https://www.lijiang.cn/live/
红河1,webview://https://www.hh.cn/ynhhzMini/site/tv
临沧综合,webview://https://mtydazzle.yntv.net/live/?companyId=lincang&_id=5f51fa40e4b04f16d0288832
临沧公共,webview://https://mtydazzle.yntv.net/live/?companyId=lincang&_id=5f51f80ee4b04f16d0288801
西双版纳综合,webview://http://m.xsbnrtv.cn/cms-tv?column=100116
怒江综合,webview://https://www.nujiang.cn/html/video/tv/

🐼西藏ID35,#genre#

西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
西藏藏语卫视,http://php.jdshipin.com:8880/xztv.php?id=zy
西藏影视文化,http://php.jdshipin.com:8880/xztv.php?id=ys
西藏藏语卫视,https://tv.vtibet.cn/live/de3mrRaaCTBtvchannel1.m3u8	
西藏影视文化,https://tv.vtibet.cn/live/FYeIdVzzCTBtvchannel2.m3u8

西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
西藏藏语,http://php.jdshipin.com:8880/xztv.php?id=zy
西藏文化影视,http://php.jdshipin.com:8880/xztv.php?id=ys



🐼青海ID38,#genre#


青海|青海综合,http://lmt.scqstv.com/live1/live1.m3u8
青海|经济生活,http://stream.qhbtv.com/qhsh/playlist.m3u8
青海|都市频道,http://stream.qhbtv.com/qhds/playlist.m3u8
青海|西宁综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
青海|西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
青海|大通电视,http://dtrmlive.qhdtrm.cn/testpush/playlist.m3u8
青海|湟中电视,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
青海|贵南电视,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
青海|兴海电视,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
青海|化隆电视,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
青海|民和电视,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8	
青海|门源电视,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
青海|囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8



🐼春晚专区,#genre#
1983年央视春晚,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5MTRfNDAzMDAxOTlfNjYyNzMxNjcwMjBfMF8z_b_Beb3bda599f76c60c463c433ca7460153.mp4
1984年央视春晚,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
1985年央视春晚,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
1986年央视春晚,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
1987年央视春晚,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
1988年央视春晚,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
1989年央视春晚,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
1990年央视春晚,https://cdn8.yzzy-online.com/20220704/597_e0d90c37/1000k/hls/index.m3u8
1991年央视春晚,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjI2MTVfNDAzMDAxOTlfNjYyNzYwNjUxNjVfMF8z_b_B8feb7b85888678d71bf37a259c6850f6.mp4
1992年央视春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
1993年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
1994年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
1995年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
1996年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
1997年央视春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
1998年央视春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
1999年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
2000年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
2001年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
2002年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
2003年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
2004年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
2005年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
2006年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
2007年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
2008年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
2009年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
2010年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
2011年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
2012年央视春晚,https://cdn8.yzzy-online.com/20220704/591_82b72f82/1000k/hls/index.m3u8
2013年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
2014年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
2015年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
2016年央视春晚,https://cdn8.yzzy-online.com/20220704/577_cda9c8d1/1000k/hls/index.m3u8
2017年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2NDhfMF8z_b_B6527b0c2ce3dda1d9b3f34edd4fdb9aa.mp4
2018年央视春晚,https://cdn8.yzzy-online.com/20220704/610_ae5255ad/1000k/hls/index.m3u8
2019年央视春晚,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2020年央视春晚,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
2021年央视春晚,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
2022年央视春晚,https://alimov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
2023年央视春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8
2024年央视春晚,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
2024年央视春晚超高清,https://v10.dious.cc/20240209/4AK9UB5p/index.m3u8
2024年辽宁春晚（上）,https://v10.dious.cc/20240209/J95B9fT5/index.m3u8
2024年辽宁春晚（下）,https://v10.dious.cc/20240209/HWVp60d1/index.m3u8
2024年深圳春晚,https://v10.dious.cc/20240209/DKcsA9sZ/index.m3u8
2024年安徽春晚,https://v10.dious.cc/20240208/LHLdSBLv/index.m3u8
2024吉林春晚,https://v10.dious.cc/20240208/9ahrnAPw/index.m3u8
2024年山东春晚,https://v10.dious.cc/20240208/mJvkOFpp/index.m3u8
2024年河南春晚,https://v10.dious.cc/20240208/AN4hlNqo/index.m3u8
2024年山西春晚,https://v10.dious.cc/20240208/85CjUOf8/index.m3u8
2024年北京春晚,https://v10.dious.cc/20240210/Ll7WeunD/index.m3u8
2024年湖北春晚,https://v10.dious.cc/20240210/pOo0DnPW/index.m3u8
2024云南春晚,https://v10.dious.cc/20240210/yOFfQfxj/index.m3u8
2024年海南春晚,https://v10.dious.cc/20240210/vaplHwkP/index.m3u8
2024年陕西春晚https://v10.dious.cc/20240210/yYlVw3Ur/index.m3u8
2024安徽农民春晚,https://v10.dious.cc/20240210/UnLrYixW/index.m3u8
2024年中国杂技大联欢,https://v10.dious.cc/20240210/672HyyQ9/index.m3u8
2024年央视跨年晚会,https://v10.dious.cc/20240101/jb33ogNp/index.m3u8
2024年珠江春晚,https://v10.dious.cc/20240209/lNN6pUqq/index.m3u8
2024年央视网络春晚,https://ikcdn01.ikzybf.com/20240205/QBNgom4j/2000kb/hls/index.m3u8
2025年央视春晚,https://svip.high24-playback.com/20250129/17159_7bca93c4/2000k/hls/mixed.m3u8

🐼电视公告,#genre#

温馨提醒,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8$官方源ᴴᴰ

🐼稳定官方,#genre#

CCTV1,http://8.138.7.223/tv/ptbtv.php?id=27$莆田
CCTV1,http://8.138.7.223/tv/cctv7.m3u8
CCTV2,http://8.138.7.223/tv/cctv2.php$官方源ᴴᴰ
CCTV13,http://8.138.7.223/【公众号：榴芒电视】/cctv13.m3u8$广州
CCTV13,http://8.138.7.223/tv/ptbtv1.php?id=28$莆田

1905电影网,http://150.138.77.132:10037/1905电影网.php?id=1905a
1905电影网,http://120.76.248.139/live/lunbo/ssdy.m3u8&id=1905a

江苏卫视,http://8.138.7.223/tv/dl/jstv.php?id=jsws
浙江卫视,http://8.138.7.223/tv/zjws.m3u8
广东卫视,http://8.138.7.223/tv/migu.php?id=gdws
大湾区卫视,http://8.138.7.223/tv/gd.php?id=1
内蒙古卫视,http://8.138.7.223/tv/nmgws.m3u8
兵团卫视,http://8.138.7.223/tv/btws.m3u8
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
藏语卫视,http://php.jdshipin.com:8880/xztv.php?id=zy
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
三沙卫视,https://livessws.hnntv.cn/live/ssws_02hnntv.m3u8?_upt=c509d0ea1747156492
北京8K,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8
北京8K,http://8.138.7.223/tv/brtv8k.php
山东教育卫视,http://8.138.7.223/tv/sdjy.m3u8



广东珠江,http://cdn2.132.us.kg/live/gdzj/stream.m3u8
广东体育,http://cdn2.132.us.kg/live/gdty/stream.m3u8
重温经典,http://cdn3.132.us.kg/live/cwjd/stream.m3u8

莲花卫视,http://8.138.7.223/tv/lotustv.m3u8
纬来体育,http://8.138.7.223/【公众号：榴芒电视】/wlty.m3u8
八度空间,http://8.138.7.223/【公众号：榴芒电视】/8tv.m3u8
八度空间,http://php.jdshipin.com/smt.php?id=TV8
翡翠台4K,http://cdn.163189.xyz/live/fct4k/stream.m3u8
新加CHU频高,https://cdn6.163189.xyz/live/chu/stream.m3u8
新加CH5频高,https://cdn6.163189.xyz/live/ch5/stream.m3u8
凤凰香港,https://cdn6.163189.xyz/live/fhhk/stream.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8

RTHK-33频道,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
RTHK-34频道,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK-35频道,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8

档干教育,http://12371wbndbd.a.bdydns.com/12371wbnd/dangyuanwang_2/index.m3u8
中国天气,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
中国电影频道,https://live.tvfix.org/live/cmc/index.m3u8
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8
星空卫视,http://59.35.185.200:9901/tsfile/live/0133_1.m3u8?key=txiptv&playlive=1&down=1
翡翠台,https://smt.1789.dpdns.org/smt3.2.1.php?id=Wlt

4K频道1,https://cdn.jsdelivr.net/gh/feiyangdigital/testvideo/sdr4kvideo/index.m3u8
4K频道2,https://cdn.jsdelivr.net/gh/feiyangdigital/testvideo/hlg4kvideo/index.m3u8
咪咕4K1,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
咪咕4K2,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
咪咕4K3,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8

CCTV4K,http://www.douzhicloud.site:35455/nptv/cctv4k.m3u8
CCTV16-4K,http://www.douzhicloud.site:35455/nptv/cctv16.m3u8
CCTV8K,http://www.douzhicloud.site:35455/nptv/cctv8k.m3u8
CGTN,http://www.douzhicloud.site:35455/nptv/cgtnar.m3u8
CGTN,http://www.douzhicloud.site:35455/nptv/cgtndoc.m3u8

翡翠台,http://erp.giihgtidg.com:8080/live/jade01.m3u8
无线新闻台,http://erp.giihgtidg.com:8080/live/wxxw01.m3u8
NOW体育3,https://gdfire2.67890123.cn:8088/live/nowty201.m3u8
东森新闻,https://gdfire2.67890123.cn:8088/live/dsxw01.m3u8
中天新闻,https://gdfire2.67890123.cn:8088/live/ztxw01.m3u8
中天新闻,https://gdfire2.67890123.cn:8088/live/ztxw201.m3u8
寰宇新闻台,https://gdfire2.67890123.cn:8088/live/hyxw01.m3u8
NOW新闻频道,https://gdfire2.67890123.cn:8088/live/nowxw01.m3u8

翡翠台,http://mytv.cdn.com.mp/hls/fct/playlist.m3u8
凤凰香港,http://1.95.83.42:9908/fhx.php?id=fhhk
重温经典,http://cdn3.163189.xyz/live/cwjd/stream.m3u8
TVBJ1,https://cdn3.163189.xyz/live/j1/stream.m3u8
HOY77,https://cdn.163189.xyz/live/hoy/stream.m3u8
澳视澳门,https://cdn.163189.xyz/live/asam/stream.m3u8
澳门,https://cdn.163189.xyz/live/as/stream.m3u8

好消息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8


C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/01.m3u8



💝全网通区,#genre#

翡翠台,http://8.138.7.223/tv/hot.php?id=68
无线新闻台,http://8.138.7.223/tv/hot.php?id=69
